primary_key,Codes,livestock,year,quantity
47751,118040515,Poultry,2009,448
47752,118040515,Rabbits,1989,17
47753,118040515,Rabbits,1999,176
47754,118040515,Rabbits,2009,86
47755,118040516,Cattle,1989,51
47756,118040516,Cattle,1999,57
47757,118040516,Cattle,2009,77
47758,118040516,Pigs,1989,59
47759,118040516,Pigs,1999,74
47760,118040516,Pigs,2009,20
47761,118040516,Sheep,1989,1265
47762,118040516,Sheep,1999,1728
47763,118040516,Sheep,2009,1581
47764,118040516,Goats,1989,784
47765,118040516,Goats,1999,394
47766,118040516,Goats,2009,259
47767,118040516,Equidae,1989,166
47768,118040516,Equidae,1999,92
47769,118040516,Equidae,2009,33
47770,118040516,Poultry,1989,755
47771,118040516,Poultry,1999,631
47772,118040516,Poultry,2009,578
47773,118040516,Rabbits,1989,32
47774,118040516,Rabbits,1999,209
47775,118040516,Rabbits,2009,177
47776,118040517,Cattle,1989,106
47777,118040517,Cattle,1999,69
47778,118040517,Cattle,2009,82
47779,118040517,Pigs,1989,200
47780,118040517,Pigs,1999,56
47781,118040517,Pigs,2009,4
47782,118040517,Sheep,1989,199
47783,118040517,Sheep,1999,330
47784,118040517,Sheep,2009,364
47785,118040517,Goats,1989,178
47786,118040517,Goats,1999,21
47787,118040517,Goats,2009,39
47788,118040517,Equidae,1989,126
47789,118040517,Equidae,1999,87
47790,118040517,Equidae,2009,48
47791,118040517,Poultry,1989,1383
47792,118040517,Poultry,1999,926
47793,118040517,Poultry,2009,442
47794,118040517,Rabbits,1989,144
47795,118040517,Rabbits,1999,120
47796,118040517,Rabbits,2009,104
47797,118040518,Cattle,1989,152
47798,118040518,Cattle,1999,17
47799,118040518,Cattle,2009,49
47800,118040518,Pigs,1989,54
47801,118040518,Pigs,1999,94
47802,118040518,Pigs,2009,50
47803,118040518,Sheep,1989,460
47804,118040518,Sheep,1999,608
47805,118040518,Sheep,2009,329
47806,118040518,Goats,1989,- -
47807,118040518,Goats,1999,- -
47808,118040518,Goats,2009,265
47809,118040518,Equidae,1989,59
47810,118040518,Equidae,1999,50
47811,118040518,Equidae,2009,10
47812,118040518,Poultry,1989,1034
47813,118040518,Poultry,1999,809
47814,118040518,Poultry,2009,563
47815,118040518,Rabbits,1989,89
47816,118040518,Rabbits,1999,233
47817,118040518,Rabbits,2009,38
47818,118040519,Cattle,1989,54
47819,118040519,Cattle,1999,31
47820,118040519,Cattle,2009,281
47821,118040519,Pigs,1989,33
47822,118040519,Pigs,1999,104
47823,118040519,Pigs,2009,32
47824,118040519,Sheep,1989,658
47825,118040519,Sheep,1999,333
47826,118040519,Sheep,2009,145
47827,118040519,Goats,1989,- -
47828,118040519,Goats,1999,- -
47829,118040519,Goats,2009,130
47830,118040519,Equidae,1989,146
47831,118040519,Equidae,1999,88
47832,118040519,Equidae,2009,26
47833,118040519,Poultry,1989,875
47834,118040519,Poultry,1999,496
47835,118040519,Poultry,2009,368
47836,118040519,Rabbits,1989,56
47837,118040519,Rabbits,1999,148
47838,118040519,Rabbits,2009,103
47839,118040520,Cattle,1989,217
47840,118040520,Cattle,1999,68
47841,118040520,Cattle,2009,59
47842,118040520,Pigs,1989,217
47843,118040520,Pigs,1999,103
47844,118040520,Pigs,2009,133
47845,118040520,Sheep,1989,854
47846,118040520,Sheep,1999,1254
47847,118040520,Sheep,2009,441
47848,118040520,Goats,1989,- -
47849,118040520,Goats,1999,62
47850,118040520,Goats,2009,5
47851,118040520,Equidae,1989,56
47852,118040520,Equidae,1999,41
47853,118040520,Equidae,2009,15
47854,118040520,Poultry,1989,1311
47855,118040520,Poultry,1999,956
47856,118040520,Poultry,2009,556
47857,118040520,Rabbits,1989,47
47858,118040520,Rabbits,1999,440
47859,118040520,Rabbits,2009,61
47860,118040521,Cattle,1989,245
47861,118040521,Cattle,1999,166
47862,118040521,Cattle,2009,205
47863,118040521,Pigs,1989,- -
47864,118040521,Pigs,1999,258
47865,118040521,Pigs,2009,25
47866,118040521,Sheep,1989,1570
47867,118040521,Sheep,1999,2137
47868,118040521,Sheep,2009,3489
47869,118040521,Goats,1989,- -
47870,118040521,Goats,1999,360
47871,118040521,Goats,2009,565
47872,118040521,Equidae,1989,193
47873,118040521,Equidae,1999,93
47874,118040521,Equidae,2009,43
47875,118040521,Poultry,1989,347
47876,118040521,Poultry,1999,188
47877,118040521,Poultry,2009,603
47878,118040521,Rabbits,1989,- -
47879,118040521,Rabbits,1999,95
47880,118040521,Rabbits,2009,306
47881,118040522,Cattle,1989,53
47882,118040522,Cattle,1999,14
47883,118040522,Cattle,2009,3
47884,118040522,Pigs,1989,86
47885,118040522,Pigs,1999,45
47886,118040522,Pigs,2009,- -
47887,118040522,Sheep,1989,395
47888,118040522,Sheep,1999,- -
47889,118040522,Sheep,2009,6
47890,118040522,Goats,1989,166
47891,118040522,Goats,1999,- -
47892,118040522,Goats,2009,100
47893,118040522,Equidae,1989,91
47894,118040522,Equidae,1999,49
47895,118040522,Equidae,2009,17
47896,118040522,Poultry,1989,455
47897,118040522,Poultry,1999,251
47898,118040522,Poultry,2009,361
47899,118040522,Rabbits,1989,46
47900,118040522,Rabbits,1999,164
47901,118040522,Rabbits,2009,30
47902,118040523,Cattle,1989,15
47903,118040523,Cattle,1999,- -
47904,118040523,Cattle,2009,19
47905,118040523,Pigs,1989,14
47906,118040523,Pigs,1999,57
47907,118040523,Pigs,2009,5
47908,118040523,Sheep,1989,- -
47909,118040523,Sheep,1999,400
47910,118040523,Sheep,2009,425
47911,118040523,Goats,1989,- -
47912,118040523,Goats,1999,582
47913,118040523,Goats,2009,383
47914,118040523,Equidae,1989,37
47915,118040523,Equidae,1999,52
47916,118040523,Equidae,2009,23
47917,118040523,Poultry,1989,326
47918,118040523,Poultry,1999,301
47919,118040523,Poultry,2009,249
47920,118040523,Rabbits,1989,11
47921,118040523,Rabbits,1999,203
47922,118040523,Rabbits,2009,96
47923,118040524,Cattle,1989,41
47924,118040524,Cattle,1999,8
47925,118040524,Cattle,2009,2
47926,118040524,Pigs,1989,80
47927,118040524,Pigs,1999,23
47928,118040524,Pigs,2009,- -
47929,118040524,Sheep,1989,625
47930,118040524,Sheep,1999,402
47931,118040524,Sheep,2009,105
47932,118040524,Goats,1989,- -
47933,118040524,Goats,1999,- -
47934,118040524,Goats,2009,85
47935,118040524,Equidae,1989,76
47936,118040524,Equidae,1999,22
47937,118040524,Equidae,2009,11
47938,118040524,Poultry,1989,6175
47939,118040524,Poultry,1999,1197
47940,118040524,Poultry,2009,8679
47941,118040524,Rabbits,1989,7
47942,118040524,Rabbits,1999,49
47943,118040524,Rabbits,2009,49
47944,118040525,Cattle,1989,127
47945,118040525,Cattle,1999,92
47946,118040525,Cattle,2009,26
47947,118040525,Pigs,1989,74
47948,118040525,Pigs,1999,21
47949,118040525,Pigs,2009,16
47950,118040525,Sheep,1989,694
47951,118040525,Sheep,1999,856
47952,118040525,Sheep,2009,286
47953,118040525,Goats,1989,- -
47954,118040525,Goats,1999,- -
47955,118040525,Goats,2009,- -
47956,118040525,Equidae,1989,51
47957,118040525,Equidae,1999,35
47958,118040525,Equidae,2009,16
47959,118040525,Poultry,1989,999
47960,118040525,Poultry,1999,390
47961,118040525,Poultry,2009,593
47962,118040525,Rabbits,1989,79
47963,118040525,Rabbits,1999,33
47964,118040525,Rabbits,2009,25
47965,118040526,Cattle,1989,318
47966,118040526,Cattle,1999,214
47967,118040526,Cattle,2009,524
47968,118040526,Pigs,1989,75
47969,118040526,Pigs,1999,204
47970,118040526,Pigs,2009,37
47971,118040526,Sheep,1989,460
47972,118040526,Sheep,1999,704
47973,118040526,Sheep,2009,499
47974,118040526,Goats,1989,347
47975,118040526,Goats,1999,301
47976,118040526,Goats,2009,648
47977,118040526,Equidae,1989,158
47978,118040526,Equidae,1999,100
47979,118040526,Equidae,2009,50
47980,118040526,Poultry,1989,165
47981,118040526,Poultry,1999,1169
47982,118040526,Poultry,2009,648
47983,118040526,Rabbits,1989,11
47984,118040526,Rabbits,1999,81
47985,118040526,Rabbits,2009,136
47986,118040527,Cattle,1989,22
47987,118040527,Cattle,1999,- -
47988,118040527,Cattle,2009,- -
47989,118040527,Pigs,1989,43
47990,118040527,Pigs,1999,8
47991,118040527,Pigs,2009,5
47992,118040527,Sheep,1989,- -
47993,118040527,Sheep,1999,- -
47994,118040527,Sheep,2009,30
47995,118040527,Goats,1989,- -
47996,118040527,Goats,1999,- -
47997,118040527,Goats,2009,- -
47998,118040527,Equidae,1989,23
47999,118040527,Equidae,1999,7
48000,118040527,Equidae,2009,5
48001,118040527,Poultry,1989,304
48002,118040527,Poultry,1999,78
48003,118040527,Poultry,2009,45
48004,118040527,Rabbits,1989,11
48005,118040527,Rabbits,1999,62
48006,118040527,Rabbits,2009,- -
48007,118040528,Cattle,1989,97
48008,118040528,Cattle,1999,56
48009,118040528,Cattle,2009,- -
48010,118040528,Pigs,1989,66
48011,118040528,Pigs,1999,29
48012,118040528,Pigs,2009,28
48013,118040528,Sheep,1989,842
48014,118040528,Sheep,1999,396
48015,118040528,Sheep,2009,428
48016,118040528,Goats,1989,300
48017,118040528,Goats,1999,- -
48018,118040528,Goats,2009,365
48019,118040528,Equidae,1989,51
48020,118040528,Equidae,1999,28
48021,118040528,Equidae,2009,13
48022,118040528,Poultry,1989,917
48023,118040528,Poultry,1999,472
48024,118040528,Poultry,2009,586
48025,118040528,Rabbits,1989,16
48026,118040528,Rabbits,1999,75
48027,118040528,Rabbits,2009,107
48028,118040529,Cattle,1989,63
48029,118040529,Cattle,1999,27
48030,118040529,Cattle,2009,9
48031,118040529,Pigs,1989,37
48032,118040529,Pigs,1999,74
48033,118040529,Pigs,2009,7
48034,118040529,Sheep,1989,- -
48035,118040529,Sheep,1999,- -
48036,118040529,Sheep,2009,251
48037,118040529,Goats,1989,176
48038,118040529,Goats,1999,185
48039,118040529,Goats,2009,109
48040,118040529,Equidae,1989,8
48041,118040529,Equidae,1999,6
48042,118040529,Equidae,2009,4
48043,118040529,Poultry,1989,185
48044,118040529,Poultry,1999,685
48045,118040529,Poultry,2009,40
48046,118040529,Rabbits,1989,27
48047,118040529,Rabbits,1999,52
48048,118040529,Rabbits,2009,13
48049,118040530,Cattle,1989,143
48050,118040530,Cattle,1999,143
48051,118040530,Cattle,2009,236
48052,118040530,Pigs,1989,22
48053,118040530,Pigs,1999,62
48054,118040530,Pigs,2009,4
48055,118040530,Sheep,1989,1183
48056,118040530,Sheep,1999,2003
48057,118040530,Sheep,2009,1187
48058,118040530,Goats,1989,- -
48059,118040530,Goats,1999,128
48060,118040530,Goats,2009,100
48061,118040530,Equidae,1989,183
48062,118040530,Equidae,1999,139
48063,118040530,Equidae,2009,50
48064,118040530,Poultry,1989,660
48065,118040530,Poultry,1999,994
48066,118040530,Poultry,2009,144
48067,118040530,Rabbits,1989,43
48068,118040530,Rabbits,1999,117
48069,118040530,Rabbits,2009,144
48070,118040531,Cattle,1989,204
48071,118040531,Cattle,1999,188
48072,118040531,Cattle,2009,221
48073,118040531,Pigs,1989,62
48074,118040531,Pigs,1999,50
48075,118040531,Pigs,2009,7
48076,118040531,Sheep,1989,1356
48077,118040531,Sheep,1999,1673
48078,118040531,Sheep,2009,1164
48079,118040531,Goats,1989,139
48080,118040531,Goats,1999,- -
48081,118040531,Goats,2009,210
48082,118040531,Equidae,1989,87
48083,118040531,Equidae,1999,43
48084,118040531,Equidae,2009,21
48085,118040531,Poultry,1989,689
48086,118040531,Poultry,1999,722
48087,118040531,Poultry,2009,40
48088,118040531,Rabbits,1989,89
48089,118040531,Rabbits,1999,21
48090,118040531,Rabbits,2009,37
48091,118040532,Cattle,1989,72
48092,118040532,Cattle,1999,51
48093,118040532,Cattle,2009,52
48094,118040532,Pigs,1989,24
48095,118040532,Pigs,1999,30
48096,118040532,Pigs,2009,15
48097,118040532,Sheep,1989,436
48098,118040532,Sheep,1999,529
48099,118040532,Sheep,2009,738
48100,118040532,Goats,1989,- -
48101,118040532,Goats,1999,- -
48102,118040532,Goats,2009,27
48103,118040532,Equidae,1989,84
48104,118040532,Equidae,1999,34
48105,118040532,Equidae,2009,10
48106,118040532,Poultry,1989,906
48107,118040532,Poultry,1999,205
48108,118040532,Poultry,2009,236
48109,118040532,Rabbits,1989,40
48110,118040532,Rabbits,1999,213
48111,118040532,Rabbits,2009,40
48112,118040533,Cattle,1989,70
48113,118040533,Cattle,1999,120
48114,118040533,Cattle,2009,93
48115,118040533,Pigs,1989,41
48116,118040533,Pigs,1999,49
48117,118040533,Pigs,2009,22
48118,118040533,Sheep,1989,311
48119,118040533,Sheep,1999,731
48120,118040533,Sheep,2009,506
48121,118040533,Goats,1989,- -
48122,118040533,Goats,1999,- -
48123,118040533,Goats,2009,6
48124,118040533,Equidae,1989,57
48125,118040533,Equidae,1999,30
48126,118040533,Equidae,2009,11
48127,118040533,Poultry,1989,597
48128,118040533,Poultry,1999,470
48129,118040533,Poultry,2009,370
48130,118040533,Rabbits,1989,32
48131,118040533,Rabbits,1999,170
48132,118040533,Rabbits,2009,5046
48133,118040534,Cattle,1989,69
48134,118040534,Cattle,1999,45
48135,118040534,Cattle,2009,83
48136,118040534,Pigs,1989,37
48137,118040534,Pigs,1999,62
48138,118040534,Pigs,2009,6
48139,118040534,Sheep,1989,463
48140,118040534,Sheep,1999,597
48141,118040534,Sheep,2009,252
48142,118040534,Goats,1989,- -
48143,118040534,Goats,1999,32
48144,118040534,Goats,2009,4
48145,118040534,Equidae,1989,108
48146,118040534,Equidae,1999,39
48147,118040534,Equidae,2009,14
48148,118040534,Poultry,1989,469
48149,118040534,Poultry,1999,554
48150,118040534,Poultry,2009,175
48151,118040534,Rabbits,1989,45
48152,118040534,Rabbits,1999,121
48153,118040534,Rabbits,2009,120
48154,118040535,Cattle,1989,67
48155,118040535,Cattle,1999,76
48156,118040535,Cattle,2009,7
48157,118040535,Pigs,1989,45
48158,118040535,Pigs,1999,22
48159,118040535,Pigs,2009,- -
48160,118040535,Sheep,1989,390
48161,118040535,Sheep,1999,541
48162,118040535,Sheep,2009,229
48163,118040535,Goats,1989,- -
48164,118040535,Goats,1999,- -
48165,118040535,Goats,2009,11
48166,118040535,Equidae,1989,38
48167,118040535,Equidae,1999,18
48168,118040535,Equidae,2009,7
48169,118040535,Poultry,1989,290
48170,118040535,Poultry,1999,185
48171,118040535,Poultry,2009,108
48172,118040535,Rabbits,1989,5
48173,118040535,Rabbits,1999,82
48174,118040535,Rabbits,2009,33
48175,118040536,Cattle,1989,70
48176,118040536,Cattle,1999,43
48177,118040536,Cattle,2009,65
48178,118040536,Pigs,1989,125
48179,118040536,Pigs,1999,106
48180,118040536,Pigs,2009,82
48181,118040536,Sheep,1989,572
48182,118040536,Sheep,1999,839
48183,118040536,Sheep,2009,349
48184,118040536,Goats,1989,157
48185,118040536,Goats,1999,207
48186,118040536,Goats,2009,34
48187,118040536,Equidae,1989,95
48188,118040536,Equidae,1999,67
48189,118040536,Equidae,2009,55
48190,118040536,Poultry,1989,712
48191,118040536,Poultry,1999,1492
48192,118040536,Poultry,2009,470
48193,118040536,Rabbits,1989,16
48194,118040536,Rabbits,1999,189
48195,118040536,Rabbits,2009,167
48196,118040537,Cattle,1989,10
48197,118040537,Cattle,1999,- -
48198,118040537,Cattle,2009,- -
48199,118040537,Pigs,1989,15
48200,118040537,Pigs,1999,12
48201,118040537,Pigs,2009,- -
48202,118040537,Sheep,1989,- -
48203,118040537,Sheep,1999,- -
48204,118040537,Sheep,2009,20
48205,118040537,Goats,1989,- -
48206,118040537,Goats,1999,- -
48207,118040537,Goats,2009,- -
48208,118040537,Equidae,1989,16
48209,118040537,Equidae,1999,11
48210,118040537,Equidae,2009,2
48211,118040537,Poultry,1989,232
48212,118040537,Poultry,1999,184
48213,118040537,Poultry,2009,106
48214,118040537,Rabbits,1989,- -
48215,118040537,Rabbits,1999,- -
48216,118040537,Rabbits,2009,- -
48217,118040538,Cattle,1989,134
48218,118040538,Cattle,1999,96
48219,118040538,Cattle,2009,138
48220,118040538,Pigs,1989,66
48221,118040538,Pigs,1999,131
48222,118040538,Pigs,2009,2
48223,118040538,Sheep,1989,- -
48224,118040538,Sheep,1999,500
48225,118040538,Sheep,2009,318
48226,118040538,Goats,1989,1054
48227,118040538,Goats,1999,529
48228,118040538,Goats,2009,268
48229,118040538,Equidae,1989,78
48230,118040538,Equidae,1999,50
48231,118040538,Equidae,2009,27
48232,118040538,Poultry,1989,667
48233,118040538,Poultry,1999,535
48234,118040538,Poultry,2009,237
48235,118040538,Rabbits,1989,47
48236,118040538,Rabbits,1999,104
48237,118040538,Rabbits,2009,30
48238,118040539,Cattle,1989,- -
48239,118040539,Cattle,1999,- -
48240,118040539,Cattle,2009,- -
48241,118040539,Pigs,1989,- -
48242,118040539,Pigs,1999,- -
48243,118040539,Pigs,2009,- -
48244,118040539,Sheep,1989,- -
48245,118040539,Sheep,1999,- -
48246,118040539,Sheep,2009,- -
48247,118040539,Goats,1989,- -
48248,118040539,Goats,1999,- -
48249,118040539,Goats,2009,- -
48250,118040539,Equidae,1989,- -
48251,118040539,Equidae,1999,- -
48252,118040539,Equidae,2009,- -
48253,118040539,Poultry,1989,- -
48254,118040539,Poultry,1999,- -
48255,118040539,Poultry,2009,- -
48256,118040539,Rabbits,1989,- -
48257,118040539,Rabbits,1999,- -
48258,118040539,Rabbits,2009,- -
48259,118040540,Cattle,1989,- -
48260,118040540,Cattle,1999,- -
48261,118040540,Cattle,2009,- -
48262,118040540,Pigs,1989,- -
48263,118040540,Pigs,1999,- -
48264,118040540,Pigs,2009,- -
48265,118040540,Sheep,1989,- -
48266,118040540,Sheep,1999,- -
48267,118040540,Sheep,2009,- -
48268,118040540,Goats,1989,- -
48269,118040540,Goats,1999,- -
48270,118040540,Goats,2009,- -
48271,118040540,Equidae,1989,- -
48272,118040540,Equidae,1999,- -
48273,118040540,Equidae,2009,- -
48274,118040540,Poultry,1989,- -
48275,118040540,Poultry,1999,- -
48276,118040540,Poultry,2009,- -
48277,118040540,Rabbits,1989,- -
48278,118040540,Rabbits,1999,- -
48279,118040540,Rabbits,2009,- -
48280,118040541,Cattle,1989,- -
48281,118040541,Cattle,1999,- -
48282,118040541,Cattle,2009,- -
48283,118040541,Pigs,1989,- -
48284,118040541,Pigs,1999,- -
48285,118040541,Pigs,2009,- -
48286,118040541,Sheep,1989,- -
48287,118040541,Sheep,1999,- -
48288,118040541,Sheep,2009,- -
48289,118040541,Goats,1989,- -
48290,118040541,Goats,1999,- -
48291,118040541,Goats,2009,- -
48292,118040541,Equidae,1989,- -
48293,118040541,Equidae,1999,- -
48294,118040541,Equidae,2009,- -
48295,118040541,Poultry,1989,- -
48296,118040541,Poultry,1999,- -
48297,118040541,Poultry,2009,- -
48298,118040541,Rabbits,1989,- -
48299,118040541,Rabbits,1999,- -
48300,118040541,Rabbits,2009,- -
48301,118040542,Cattle,1989,- -
48302,118040542,Cattle,1999,- -
48303,118040542,Cattle,2009,- -
48304,118040542,Pigs,1989,- -
48305,118040542,Pigs,1999,- -
48306,118040542,Pigs,2009,- -
48307,118040542,Sheep,1989,- -
48308,118040542,Sheep,1999,- -
48309,118040542,Sheep,2009,- -
48310,118040542,Goats,1989,- -
48311,118040542,Goats,1999,- -
48312,118040542,Goats,2009,- -
48313,118040542,Equidae,1989,- -
48314,118040542,Equidae,1999,- -
48315,118040542,Equidae,2009,- -
48316,118040542,Poultry,1989,- -
48317,118040542,Poultry,1999,- -
48318,118040542,Poultry,2009,- -
48319,118040542,Rabbits,1989,- -
48320,118040542,Rabbits,1999,- -
48321,118040542,Rabbits,2009,- -
48322,118040543,Cattle,1989,- -
48323,118040543,Cattle,1999,- -
48324,118040543,Cattle,2009,- -
48325,118040543,Pigs,1989,- -
48326,118040543,Pigs,1999,- -
48327,118040543,Pigs,2009,- -
48328,118040543,Sheep,1989,- -
48329,118040543,Sheep,1999,- -
48330,118040543,Sheep,2009,- -
48331,118040543,Goats,1989,- -
48332,118040543,Goats,1999,- -
48333,118040543,Goats,2009,- -
48334,118040543,Equidae,1989,- -
48335,118040543,Equidae,1999,- -
48336,118040543,Equidae,2009,- -
48337,118040543,Poultry,1989,- -
48338,118040543,Poultry,1999,- -
48339,118040543,Poultry,2009,- -
48340,118040543,Rabbits,1989,- -
48341,118040543,Rabbits,1999,- -
48342,118040543,Rabbits,2009,- -
48343,118040544,Cattle,1989,- -
48344,118040544,Cattle,1999,- -
48345,118040544,Cattle,2009,- -
48346,118040544,Pigs,1989,- -
48347,118040544,Pigs,1999,- -
48348,118040544,Pigs,2009,- -
48349,118040544,Sheep,1989,- -
48350,118040544,Sheep,1999,- -
48351,118040544,Sheep,2009,- -
48352,118040544,Goats,1989,- -
48353,118040544,Goats,1999,- -
48354,118040544,Goats,2009,- -
48355,118040544,Equidae,1989,- -
48356,118040544,Equidae,1999,- -
48357,118040544,Equidae,2009,- -
48358,118040544,Poultry,1989,- -
48359,118040544,Poultry,1999,- -
48360,118040544,Poultry,2009,- -
48361,118040544,Rabbits,1989,- -
48362,118040544,Rabbits,1999,- -
48363,118040544,Rabbits,2009,- -
48364,1180406,Cattle,1989,6137
48365,1180406,Cattle,1999,5699
48366,1180406,Cattle,2009,5324
48367,1180406,Pigs,1989,1786
48368,1180406,Pigs,1999,1967
48369,1180406,Pigs,2009,1120
48370,1180406,Sheep,1989,20033
48371,1180406,Sheep,1999,24604
48372,1180406,Sheep,2009,19480
48373,1180406,Goats,1989,1492
48374,1180406,Goats,1999,925
48375,1180406,Goats,2009,927
48376,1180406,Equidae,1989,2367
